site_id,time_index,vehicle_group,count,time_label
11,16,HGV,540,11:00
11,17,ALL,991,11:15
11,17,BUS,22,11:15
11,17,CAR,419,11:15
11,17,HGV,550,11:15
11,18,ALL,989,11:30
11,18,BUS,21,11:30
11,18,CAR,454,11:30
11,18,HGV,514,11:30
11,19,ALL,999,11:45
11,19,BUS,20,11:45
11,19,CAR,472,11:45
11,19,HGV,507,11:45
11,20,ALL,967,12:00
11,20,BUS,26,12:00
11,20,CAR,411,12:00
11,20,HGV,530,12:00
11,21,ALL,1011,12:15
11,21,BUS,21,12:15
11,21,CAR,457,12:15
11,21,HGV,533,12:15
11,22,ALL,1051,12:30
11,22,BUS,19,12:30
11,22,CAR,496,12:30
11,22,HGV,536,12:30
11,23,ALL,1022,12:45
11,23,BUS,24,12:45
11,23,CAR,452,12:45
11,23,HGV,546,12:45
11,24,ALL,1058,13:00
11,24,BUS,20,13:00
11,24,CAR,497,13:00
11,24,HGV,541,13:00
11,25,ALL,976,13:15
11,25,BUS,18,13:15
11,25,CAR,474,13:15
11,25,HGV,484,13:15
11,26,ALL,1070,13:30
11,26,BUS,20,13:30
11,26,CAR,496,13:30
11,26,HGV,554,13:30
11,27,ALL,1046,13:45
11,27,BUS,23,13:45
11,27,CAR,513,13:45
11,27,HGV,510,13:45
11,28,ALL,1033,14:00
11,28,BUS,22,14:00
11,28,CAR,489,14:00
11,28,HGV,522,14:00
11,29,ALL,1003,14:15
11,29,BUS,25,14:15
11,29,CAR,477,14:15
11,29,HGV,501,14:15
11,30,ALL,1075,14:30
11,30,BUS,19,14:30
11,30,CAR,496,14:30
11,30,HGV,560,14:30
11,31,ALL,1028,14:45
11,31,BUS,21,14:45
11,31,CAR,480,14:45
11,31,HGV,527,14:45
11,32,ALL,1026,15:00
11,32,BUS,20,15:00
11,32,CAR,482,15:00
11,32,HGV,524,15:00
11,33,ALL,1027,15:15
11,33,BUS,28,15:15
11,33,CAR,511,15:15
11,33,HGV,488,15:15
11,34,ALL,1086,15:30
11,34,BUS,20,15:30
11,34,CAR,530,15:30
11,34,HGV,536,15:30
11,35,ALL,1108,15:45
11,35,BUS,20,15:45
11,35,CAR,509,15:45
11,35,HGV,579,15:45
11,36,ALL,1156,16:00
11,36,BUS,17,16:00
11,36,CAR,571,16:00
11,36,HGV,568,16:00
11,37,ALL,1223,16:15
11,37,BUS,13,16:15
11,37,CAR,625,16:15
11,37,HGV,585,16:15
11,38,ALL,1248,16:30
11,38,BUS,30,16:30
11,38,CAR,627,16:30
11,38,HGV,591,16:30
11,39,ALL,1218,16:45
11,39,BUS,17,16:45
11,39,CAR,654,16:45
11,39,HGV,547,16:45
11,40,ALL,1357,17:00
11,40,BUS,20,17:00
11,40,CAR,757,17:00
11,40,HGV,580,17:00
11,41,ALL,1221,17:15
11,41,BUS,8,17:15
11,41,CAR,683,17:15
11,41,HGV,530,17:15
11,42,ALL,1357,17:30
11,42,BUS,25,17:30
11,42,CAR,787,17:30
11,42,HGV,545,17:30
11,43,ALL,1311,17:45
11,43,BUS,22,17:45
11,43,CAR,784,17:45
11,43,HGV,505,17:45
11,44,ALL,1352,18:00
11,44,BUS,20,18:00
11,44,CAR,766,18:00
11,44,HGV,566,18:00
11,45,ALL,1298,18:15
11,45,BUS,28,18:15
11,45,CAR,715,18:15
11,45,HGV,555,18:15
11,46,ALL,1313,18:30
11,46,BUS,19,18:30
11,46,CAR,736,18:30
11,46,HGV,558,18:30
11,47,ALL,1194,18:45
11,47,BUS,25,18:45
11,47,CAR,680,18:45
11,47,HGV,489,18:45
12,0,ALL,345,07:00
12,0,BUS,5,07:00
12,0,CAR,296,07:00
12,0,HGV,44,07:00
12,1,ALL,457,07:15
12,1,BUS,4,07:15
12,1,CAR,402,07:15
12,1,HGV,51,07:15
12,2,ALL,570,07:30
12,2,BUS,5,07:30
12,2,CAR,493,07:30
12,2,HGV,72,07:30
12,3,ALL,574,07:45
12,3,BUS,3,07:45
12,3,CAR,495,07:45
12,3,HGV,76,07:45
12,4,ALL,571,08:00
12,4,BUS,12,08:00
12,4,CAR,497,08:00
12,4,HGV,62,08:00
12,5,ALL,617,08:15
12,5,BUS,6,08:15
12,5,CAR,519,08:15
12,5,HGV,92,08:15
12,6,ALL,642,08:30
12,6,BUS,5,08:30
12,6,CAR,556,08:30
12,6,HGV,81,08:30
12,7,ALL,609,08:45
12,7,BUS,4,08:45
12,7,CAR,543,08:45
12,7,HGV,62,08:45
12,8,ALL,533,09:00
12,8,BUS,6,09:00
12,8,CAR,468,09:00
12,8,HGV,59,09:00
12,9,ALL,549,09:15
12,9,BUS,3,09:15
12,9,CAR,475,09:15
12,9,HGV,71,09:15
12,10,ALL,473,09:30
12,10,BUS,9,09:30
12,10,CAR,402,09:30
12,10,HGV,62,09:30
12,11,ALL,363,09:45
12,11,BUS,8,09:45
12,11,CAR,297,09:45
12,11,HGV,58,09:45
12,12,ALL,402,10:00
12,12,BUS,6,10:00
12,12,CAR,332,10:00
12,12,HGV,64,10:00
12,13,ALL,392,10:15
12,13,BUS,9,10:15
12,13,CAR,315,10:15
12,13,HGV,68,10:15
12,14,ALL,361,10:30
12,14,BUS,5,10:30
12,14,CAR,288,10:30
12,14,HGV,68,10:30
12,15,ALL,388,10:45
12,15,BUS,1,10:45
12,15,CAR,309,10:45
12,15,HGV,78,10:45
12,16,ALL,402,11:00
12,16,BUS,4,11:00
12,16,CAR,323,11:00
12,16,HGV,75,11:00
12,17,ALL,405,11:15
12,17,BUS,4,11:15
12,17,CAR,326,11:15
12,17,HGV,75,11:15
12,18,ALL,370,11:30
12,18,BUS,6,11:30
12,18,CAR,294,11:30
12,18,HGV,70,11:30
12,19,ALL,376,11:45
12,19,BUS,1,11:45
12,19,CAR,302,11:45
12,19,HGV,73,11:45
12,20,ALL,409,12:00
12,20,BUS,3,12:00
12,20,CAR,334,12:00
12,20,HGV,72,12:00
12,21,ALL,401,12:15
12,21,BUS,4,12:15
12,21,CAR,333,12:15
12,21,HGV,64,12:15
12,22,ALL,419,12:30
12,22,BUS,4,12:30
12,22,CAR,351,12:30
12,22,HGV,64,12:30
12,23,ALL,440,12:45
12,23,BUS,4,12:45
12,23,CAR,365,12:45
12,23,HGV,71,12:45
12,24,ALL,462,13:00
12,24,BUS,5,13:00
12,24,CAR,389,13:00
12,24,HGV,68,13:00
12,25,ALL,465,13:15
12,25,BUS,4,13:15
12,25,CAR,407,13:15
12,25,HGV,54,13:15
12,26,ALL,468,13:30
12,26,BUS,7,13:30
12,26,CAR,402,13:30
12,26,HGV,59,13:30
12,27,ALL,478,13:45
12,27,BUS,3,13:45
12,27,CAR,418,13:45
12,27,HGV,57,13:45
12,28,ALL,470,14:00
12,28,BUS,3,14:00
12,28,CAR,395,14:00
12,28,HGV,72,14:00
12,29,ALL,528,14:15
12,29,BUS,3,14:15
12,29,CAR,455,14:15
12,29,HGV,70,14:15
12,30,ALL,463,14:30
12,30,BUS,7,14:30
12,30,CAR,389,14:30
12,30,HGV,67,14:30
12,31,ALL,474,14:45
12,31,BUS,6,14:45
12,31,CAR,401,14:45
12,31,HGV,67,14:45
12,32,ALL,520,15:00
12,32,BUS,11,15:00
12,32,CAR,429,15:00
12,32,HGV,80,15:00
12,33,ALL,518,15:15
12,33,BUS,8,15:15
12,33,CAR,427,15:15
12,33,HGV,83,15:15
12,34,ALL,540,15:30
12,34,BUS,10,15:30
12,34,CAR,451,15:30
12,34,HGV,79,15:30
12,35,ALL,520,15:45
12,35,BUS,3,15:45
12,35,CAR,448,15:45
12,35,HGV,69,15:45
12,36,ALL,611,16:00
12,36,BUS,7,16:00
12,36,CAR,526,16:00
12,36,HGV,78,16:00
12,37,ALL,630,16:15
12,37,BUS,9,16:15
12,37,CAR,549,16:15
12,37,HGV,72,16:15
12,38,ALL,611,16:30
12,38,BUS,6,16:30
12,38,CAR,514,16:30
12,38,HGV,91,16:30
12,39,ALL,553,16:45
12,39,BUS,5,16:45
12,39,CAR,482,16:45
12,39,HGV,66,16:45
12,40,ALL,590,17:00
12,40,BUS,6,17:00
12,40,CAR,518,17:00
12,40,HGV,66,17:00
12,41,ALL,561,17:15
12,41,BUS,9,17:15
12,41,CAR,506,17:15
12,41,HGV,46,17:15
12,42,ALL,572,17:30
12,42,BUS,7,17:30
12,42,CAR,514,17:30
12,42,HGV,51,17:30
12,43,ALL,571,17:45
12,43,BUS,7,17:45
12,43,CAR,513,17:45
12,43,HGV,51,17:45
12,44,ALL,578,18:00
12,44,BUS,5,18:00
12,44,CAR,536,18:00
12,44,HGV,37,18:00
12,45,ALL,535,18:15
12,45,BUS,3,18:15
12,45,CAR,491,18:15
12,45,HGV,41,18:15
12,46,ALL,541,18:30
12,46,BUS,6,18:30
12,46,CAR,493,18:30
12,46,HGV,42,18:30
12,47,ALL,502,18:45
12,47,BUS,2,18:45
12,47,CAR,463,18:45
12,47,HGV,37,18:45
13,0,ALL,366,07:00
13,0,BUS,6,07:00
13,0,CAR,297,07:00
13,0,HGV,63,07:00
13,1,ALL,358,07:15
13,1,BUS,9,07:15
13,1,CAR,295,07:15
13,1,HGV,54,07:15
13,2,ALL,403,07:30
13,2,BUS,6,07:30
13,2,CAR,330,07:30
13,2,HGV,67,07:30
13,3,ALL,439,07:45
13,3,BUS,10,07:45
13,3,CAR,358,07:45
13,3,HGV,71,07:45
13,4,ALL,394,08:00
13,4,BUS,8,08:00
13,4,CAR,335,08:00
13,4,HGV,51,08:00
13,5,ALL,445,08:15
13,5,BUS,10,08:15
13,5,CAR,374,08:15
13,5,HGV,61,08:15
13,6,ALL,445,08:30
13,6,BUS,5,08:30
13,6,CAR,389,08:30
13,6,HGV,51,08:30
13,7,ALL,397,08:45
13,7,BUS,10,08:45
13,7,CAR,342,08:45
13,7,HGV,45,08:45
13,8,ALL,355,09:00
13,8,BUS,3,09:00
13,8,CAR,311,09:00
13,8,HGV,41,09:00
13,9,ALL,389,09:15
13,9,BUS,9,09:15
13,9,CAR,320,09:15
13,9,HGV,60,09:15
13,10,ALL,364,09:30
13,10,BUS,7,09:30
13,10,CAR,297,09:30
13,10,HGV,60,09:30
13,11,ALL,357,09:45
13,11,BUS,7,09:45
13,11,CAR,290,09:45
13,11,HGV,60,09:45
13,12,ALL,381,10:00
13,12,BUS,8,10:00
13,12,CAR,319,10:00
13,12,HGV,54,10:00
13,13,ALL,345,10:15
13,13,BUS,4,10:15
13,13,CAR,276,10:15
13,13,HGV,65,10:15
13,14,ALL,388,10:30
13,14,BUS,6,10:30
13,14,CAR,310,10:30
13,14,HGV,72,10:30
13,15,ALL,369,10:45
13,15,BUS,9,10:45
13,15,CAR,278,10:45
13,15,HGV,82,10:45
13,16,ALL,347,11:00
13,16,BUS,5,11:00
13,16,CAR,269,11:00
13,16,HGV,73,11:00
13,17,ALL,347,11:15
13,17,BUS,4,11:15
13,17,CAR,287,11:15
13,17,HGV,56,11:15
13,18,ALL,340,11:30
13,18,BUS,9,11:30
13,18,CAR,264,11:30
13,18,HGV,67,11:30
13,19,ALL,326,11:45
13,19,BUS,7,11:45
13,19,CAR,258,11:45
13,19,HGV,61,11:45
13,20,ALL,350,12:00
13,20,BUS,6,12:00
13,20,CAR,280,12:00
13,20,HGV,64,12:00
13,21,ALL,369,12:15
13,21,BUS,6,12:15
13,21,CAR,298,12:15
13,21,HGV,65,12:15
13,22,ALL,370,12:30
13,22,BUS,3,12:30
13,22,CAR,303,12:30
13,22,HGV,64,12:30
13,23,ALL,338,12:45
13,23,BUS,10,12:45
13,23,CAR,269,12:45
13,23,HGV,59,12:45
13,24,ALL,403,13:00
13,24,BUS,6,13:00
13,24,CAR,326,13:00
13,24,HGV,71,13:00
13,25,ALL,342,13:15
13,25,BUS,4,13:15
13,25,CAR,297,13:15
13,25,HGV,41,13:15
13,26,ALL,367,13:30
13,26,BUS,11,13:30
13,26,CAR,312,13:30
13,26,HGV,44,13:30
13,27,ALL,379,13:45
13,27,BUS,10,13:45
13,27,CAR,301,13:45
13,27,HGV,68,13:45
13,28,ALL,409,14:00
13,28,BUS,5,14:00
13,28,CAR,322,14:00
13,28,HGV,82,14:00
13,29,ALL,371,14:15
13,29,BUS,5,14:15
13,29,CAR,317,14:15
13,29,HGV,49,14:15
13,30,ALL,357,14:30
13,30,BUS,3,14:30
13,30,CAR,299,14:30
13,30,HGV,55,14:30
13,31,ALL,387,14:45
13,31,BUS,10,14:45
13,31,CAR,314,14:45
13,31,HGV,63,14:45
13,32,ALL,351,15:00
13,32,BUS,13,15:00
13,32,CAR,277,15:00
13,32,HGV,61,15:00
13,33,ALL,360,15:15
13,33,BUS,4,15:15
13,33,CAR,283,15:15
13,33,HGV,73,15:15
13,34,ALL,271,15:30
13,34,BUS,3,15:30
13,34,CAR,208,15:30
13,34,HGV,60,15:30
13,35,ALL,330,15:45
13,35,BUS,9,15:45
13,35,CAR,264,15:45
13,35,HGV,57,15:45
13,36,ALL,289,16:00
13,36,BUS,3,16:00
13,36,CAR,224,16:00
13,36,HGV,62,16:00
13,37,ALL,285,16:15
13,37,BUS,6,16:15
13,37,CAR,233,16:15
13,37,HGV,46,16:15
13,38,ALL,222,16:30
13,38,BUS,6,16:30
13,38,CAR,190,16:30
13,38,HGV,26,16:30
13,39,ALL,231,16:45
13,39,BUS,2,16:45
13,39,CAR,204,16:45
13,39,HGV,25,16:45
13,40,ALL,279,17:00
13,40,BUS,3,17:00
13,40,CAR,245,17:00
13,40,HGV,31,17:00
13,41,ALL,256,17:15
13,41,BUS,4,17:15
13,41,CAR,223,17:15
13,41,HGV,29,17:15
13,42,ALL,279,17:30
13,42,BUS,7,17:30
13,42,CAR,254,17:30
13,42,HGV,18,17:30
13,43,ALL,326,17:45
13,43,BUS,3,17:45
13,43,CAR,294,17:45
13,43,HGV,29,17:45
13,44,ALL,309,18:00
13,44,BUS,4,18:00
13,44,CAR,271,18:00
13,44,HGV,34,18:00
13,45,ALL,339,18:15
13,45,BUS,6,18:15
13,45,CAR,295,18:15
13,45,HGV,38,18:15
13,46,ALL,354,18:30
13,46,BUS,9,18:30
13,46,CAR,316,18:30
13,46,HGV,29,18:30
13,47,ALL,371,18:45
13,47,BUS,3,18:45
13,47,CAR,336,18:45
13,47,HGV,32,18:45
14,0,ALL,437,07:00
14,0,BUS,15,07:00
14,0,CAR,341,07:00
14,0,HGV,81,07:00
14,1,ALL,463,07:15
14,1,BUS,14,07:15
14,1,CAR,361,07:15
14,1,HGV,88,07:15
14,2,ALL,413,07:30
14,2,BUS,14,07:30
14,2,CAR,324,07:30
14,2,HGV,75,07:30
14,3,ALL,447,07:45
14,3,BUS,16,07:45
14,3,CAR,368,07:45
14,3,HGV,63,07:45
14,4,ALL,434,08:00
14,4,BUS,12,08:00
14,4,CAR,344,08:00
14,4,HGV,78,08:00
14,5,ALL,434,08:15
14,5,BUS,14,08:15
14,5,CAR,351,08:15
14,5,HGV,69,08:15
14,6,ALL,393,08:30
14,6,BUS,10,08:30
14,6,CAR,301,08:30
14,6,HGV,82,08:30
14,7,ALL,381,08:45
14,7,BUS,16,08:45
14,7,CAR,297,08:45
14,7,HGV,68,08:45
14,8,ALL,383,09:00
14,8,BUS,14,09:00
14,8,CAR,292,09:00
14,8,HGV,77,09:00
14,9,ALL,415,09:15
14,9,BUS,15,09:15
14,9,CAR,326,09:15
14,9,HGV,74,09:15
14,10,ALL,436,09:30
14,10,BUS,19,09:30
14,10,CAR,349,09:30
14,10,HGV,68,09:30
14,11,ALL,423,09:45
14,11,BUS,19,09:45
14,11,CAR,325,09:45
14,11,HGV,79,09:45
14,12,ALL,432,10:00
14,12,BUS,17,10:00
14,12,CAR,353,10:00
14,12,HGV,62,10:00
14,13,ALL,412,10:15
14,13,BUS,6,10:15
14,13,CAR,321,10:15
14,13,HGV,85,10:15
14,14,ALL,435,10:30
14,14,BUS,10,10:30
14,14,CAR,335,10:30
14,14,HGV,90,10:30
14,15,ALL,414,10:45
14,15,BUS,12,10:45
14,15,CAR,302,10:45
14,15,HGV,100,10:45
14,16,ALL,407,11:00
14,16,BUS,12,11:00
14,16,CAR,318,11:00
14,16,HGV,77,11:00
14,17,ALL,417,11:15
14,17,BUS,6,11:15
14,17,CAR,312,11:15
14,17,HGV,99,11:15
14,18,ALL,392,11:30
14,18,BUS,14,11:30
14,18,CAR,298,11:30
14,18,HGV,80,11:30
14,19,ALL,375,11:45
14,19,BUS,10,11:45
14,19,CAR,287,11:45
14,19,HGV,78,11:45
14,20,ALL,374,12:00
14,20,BUS,7,12:00
14,20,CAR,294,12:00
14,20,HGV,73,12:00
14,21,ALL,349,12:15
14,21,BUS,8,12:15
14,21,CAR,273,12:15
14,21,HGV,68,12:15
14,22,ALL,381,12:30
14,22,BUS,10,12:30
14,22,CAR,288,12:30
14,22,HGV,83,12:30
14,23,ALL,348,12:45
14,23,BUS,10,12:45
14,23,CAR,276,12:45
14,23,HGV,62,12:45
14,24,ALL,378,13:00
14,24,BUS,10,13:00
14,24,CAR,310,13:00
14,24,HGV,58,13:00
14,25,ALL,363,13:15
14,25,BUS,12,13:15
14,25,CAR,286,13:15
14,25,HGV,65,13:15
14,26,ALL,406,13:30
14,26,BUS,4,13:30
14,26,CAR,337,13:30
14,26,HGV,65,13:30
14,27,ALL,382,13:45
14,27,BUS,11,13:45
14,27,CAR,316,13:45
14,27,HGV,55,13:45
14,28,ALL,408,14:00
14,28,BUS,11,14:00
14,28,CAR,325,14:00
14,28,HGV,72,14:00
14,29,ALL,389,14:15
14,29,BUS,11,14:15
14,29,CAR,315,14:15
14,29,HGV,63,14:15
14,30,ALL,341,14:30
14,30,BUS,10,14:30
14,30,CAR,263,14:30
14,30,HGV,68,14:30
14,31,ALL,362,14:45
14,31,BUS,12,14:45
14,31,CAR,290,14:45
14,31,HGV,60,14:45
14,32,ALL,346,15:00
14,32,BUS,6,15:00
14,32,CAR,277,15:00
14,32,HGV,63,15:00
14,33,ALL,309,15:15
14,33,BUS,14,15:15
14,33,CAR,234,15:15
14,33,HGV,61,15:15
14,34,ALL,357,15:30
14,34,BUS,6,15:30
14,34,CAR,294,15:30
14,34,HGV,57,15:30
14,35,ALL,303,15:45
14,35,BUS,13,15:45
14,35,CAR,240,15:45
14,35,HGV,50,15:45
14,36,ALL,302,16:00
14,36,BUS,4,16:00
14,36,CAR,240,16:00
14,36,HGV,58,16:00
14,37,ALL,330,16:15
14,37,BUS,12,16:15
14,37,CAR,261,16:15
14,37,HGV,57,16:15
14,38,ALL,321,16:30
14,38,BUS,11,16:30
14,38,CAR,264,16:30
14,38,HGV,46,16:30
14,39,ALL,369,16:45
14,39,BUS,19,16:45
14,39,CAR,310,16:45
14,39,HGV,40,16:45
14,40,ALL,302,17:00
14,40,BUS,12,17:00
14,40,CAR,249,17:00
14,40,HGV,41,17:00
14,41,ALL,385,17:15
14,41,BUS,16,17:15
14,41,CAR,331,17:15
14,41,HGV,38,17:15
14,42,ALL,321,17:30
14,42,BUS,9,17:30
14,42,CAR,280,17:30
14,42,HGV,32,17:30
14,43,ALL,328,17:45
14,43,BUS,15,17:45
14,43,CAR,274,17:45
14,43,HGV,39,17:45
14,44,ALL,330,18:00
14,44,BUS,8,18:00
14,44,CAR,295,18:00
14,44,HGV,27,18:00
14,45,ALL,369,18:15
14,45,BUS,16,18:15
14,45,CAR,321,18:15
14,45,HGV,32,18:15
14,46,ALL,355,18:30
14,46,BUS,17,18:30
14,46,CAR,309,18:30
14,46,HGV,29,18:30
14,47,ALL,360,18:45
14,47,BUS,15,18:45
14,47,CAR,315,18:45
14,47,HGV,30,18:45
15,0,ALL,80,07:00
15,0,BUS,0,07:00
15,0,CAR,72,07:00
15,0,HGV,8,07:00
15,1,ALL,117,07:15
15,1,BUS,0,07:15
15,1,CAR,100,07:15
15,1,HGV,17,07:15
15,2,ALL,110,07:30
15,2,BUS,0,07:30
15,2,CAR,104,07:30
15,2,HGV,6,07:30
15,3,ALL,124,07:45
15,3,BUS,0,07:45
15,3,CAR,109,07:45
15,3,HGV,15,07:45
15,4,ALL,138,08:00
15,4,BUS,0,08:00
15,4,CAR,130,08:00
15,4,HGV,8,08:00
15,5,ALL,152,08:15
15,5,BUS,0,08:15
15,5,CAR,141,08:15
15,5,HGV,11,08:15
15,6,ALL,159,08:30
15,6,BUS,2,08:30
15,6,CAR,152,08:30
15,6,HGV,5,08:30
15,7,ALL,128,08:45
15,7,BUS,0,08:45
15,7,CAR,117,08:45
15,7,HGV,11,08:45
15,8,ALL,130,09:00
15,8,BUS,0,09:00
15,8,CAR,115,09:00
15,8,HGV,15,09:00
15,9,ALL,118,09:15
15,9,BUS,0,09:15
15,9,CAR,110,09:15
15,9,HGV,8,09:15
15,10,ALL,115,09:30
15,10,BUS,1,09:30
15,10,CAR,106,09:30
15,10,HGV,8,09:30
15,11,ALL,121,09:45
15,11,BUS,0,09:45
15,11,CAR,110,09:45
15,11,HGV,11,09:45
15,12,ALL,102,10:00
15,12,BUS,0,10:00
15,12,CAR,86,10:00
15,12,HGV,16,10:00
15,13,ALL,76,10:15
15,13,BUS,0,10:15
15,13,CAR,66,10:15
15,13,HGV,10,10:15
15,14,ALL,83,10:30
15,14,BUS,0,10:30
15,14,CAR,73,10:30
15,14,HGV,10,10:30
15,15,ALL,73,10:45
15,15,BUS,0,10:45
15,15,CAR,60,10:45
15,15,HGV,13,10:45
15,16,ALL,78,11:00
15,16,BUS,0,11:00
15,16,CAR,66,11:00
15,16,HGV,12,11:00
15,17,ALL,65,11:15
15,17,BUS,0,11:15
15,17,CAR,59,11:15
15,17,HGV,6,11:15
15,18,ALL,86,11:30
15,18,BUS,0,11:30
15,18,CAR,74,11:30
15,18,HGV,12,11:30
15,19,ALL,69,11:45
15,19,BUS,0,11:45
15,19,CAR,60,11:45
15,19,HGV,9,11:45
15,20,ALL,66,12:00
15,20,BUS,1,12:00
15,20,CAR,55,12:00
15,20,HGV,10,12:00
15,21,ALL,93,12:15
15,21,BUS,1,12:15
15,21,CAR,74,12:15
15,21,HGV,18,12:15
15,22,ALL,75,12:30
15,22,BUS,0,12:30
15,22,CAR,65,12:30
15,22,HGV,10,12:30
15,23,ALL,75,12:45
15,23,BUS,0,12:45
15,23,CAR,68,12:45
15,23,HGV,7,12:45
15,24,ALL,92,13:00
15,24,BUS,0,13:00
15,24,CAR,80,13:00
15,24,HGV,12,13:00
15,25,ALL,74,13:15
15,25,BUS,0,13:15
15,25,CAR,64,13:15
15,25,HGV,10,13:15
15,26,ALL,92,13:30
15,26,BUS,1,13:30
15,26,CAR,77,13:30
15,26,HGV,14,13:30
15,27,ALL,76,13:45
15,27,BUS,1,13:45
15,27,CAR,59,13:45
15,27,HGV,16,13:45
15,28,ALL,73,14:00
15,28,BUS,0,14:00
15,28,CAR,61,14:00
15,28,HGV,12,14:00
15,29,ALL,82,14:15
15,29,BUS,0,14:15
15,29,CAR,71,14:15
15,29,HGV,11,14:15
15,30,ALL,110,14:30
15,30,BUS,2,14:30
15,30,CAR,91,14:30
15,30,HGV,17,14:30
15,31,ALL,89,14:45
15,31,BUS,2,14:45
15,31,CAR,79,14:45
15,31,HGV,8,14:45
15,32,ALL,96,15:00
15,32,BUS,0,15:00
15,32,CAR,82,15:00
15,32,HGV,14,15:00
15,33,ALL,104,15:15
15,33,BUS,0,15:15
15,33,CAR,78,15:15
15,33,HGV,26,15:15
15,34,ALL,94,15:30
15,34,BUS,0,15:30
15,34,CAR,79,15:30
15,34,HGV,15,15:30
15,35,ALL,110,15:45
15,35,BUS,0,15:45
15,35,CAR,91,15:45
15,35,HGV,19,15:45
15,36,ALL,115,16:00
15,36,BUS,0,16:00
15,36,CAR,105,16:00
15,36,HGV,10,16:00
15,37,ALL,108,16:15
15,37,BUS,0,16:15
15,37,CAR,93,16:15
15,37,HGV,15,16:15
15,38,ALL,97,16:30
15,38,BUS,0,16:30
15,38,CAR,87,16:30
15,38,HGV,10,16:30
15,39,ALL,87,16:45
15,39,BUS,0,16:45
15,39,CAR,72,16:45
15,39,HGV,15,16:45
15,40,ALL,114,17:00
15,40,BUS,0,17:00
15,40,CAR,100,17:00
15,40,HGV,14,17:00
15,41,ALL,78,17:15
15,41,BUS,0,17:15
15,41,CAR,73,17:15
15,41,HGV,5,17:15
15,42,ALL,107,17:30
15,42,BUS,0,17:30
15,42,CAR,98,17:30
15,42,HGV,9,17:30
15,43,ALL,109,17:45
15,43,BUS,0,17:45
15,43,CAR,93,17:45
15,43,HGV,16,17:45
15,44,ALL,106,18:00
15,44,BUS,0,18:00
15,44,CAR,98,18:00
15,44,HGV,8,18:00
15,45,ALL,108,18:15
15,45,BUS,0,18:15
15,45,CAR,102,18:15
15,45,HGV,6,18:15
15,46,ALL,114,18:30
15,46,BUS,0,18:30
15,46,CAR,109,18:30
15,46,HGV,5,18:30
15,47,ALL,96,18:45
15,47,BUS,0,18:45
15,47,CAR,92,18:45
15,47,HGV,4,18:45
16,0,ALL,804,07:00
16,0,BUS,54,07:00
16,0,CAR,610,07:00
16,0,HGV,140,07:00
16,1,ALL,899,07:15
16,1,BUS,69,07:15
16,1,CAR,662,07:15
16,1,HGV,168,07:15
16,2,ALL,918,07:30
16,2,BUS,47,07:30
16,2,CAR,724,07:30
16,2,HGV,147,07:30
16,3,ALL,1000,07:45
16,3,BUS,69,07:45
16,3,CAR,785,07:45
16,3,HGV,146,07:45
16,4,ALL,882,08:00
16,4,BUS,69,08:00
16,4,CAR,679,08:00
16,4,HGV,134,08:00
16,5,ALL,895,08:15
16,5,BUS,74,08:15
16,5,CAR,706,08:15
16,5,HGV,115,08:15
16,6,ALL,862,08:30
16,6,BUS,71,08:30
16,6,CAR,694,08:30
16,6,HGV,97,08:30
16,7,ALL,844,08:45
16,7,BUS,68,08:45
16,7,CAR,653,08:45
16,7,HGV,123,08:45
16,8,ALL,839,09:00
16,8,BUS,48,09:00
16,8,CAR,671,09:00
16,8,HGV,120,09:00
16,9,ALL,856,09:15
16,9,BUS,59,09:15
16,9,CAR,677,09:15
16,9,HGV,120,09:15
16,10,ALL,802,09:30
16,10,BUS,42,09:30
16,10,CAR,652,09:30
16,10,HGV,108,09:30
16,11,ALL,715,09:45
16,11,BUS,61,09:45
16,11,CAR,554,09:45
16,11,HGV,100,09:45
16,12,ALL,797,10:00
16,12,BUS,45,10:00
16,12,CAR,632,10:00
16,12,HGV,120,10:00
16,13,ALL,789,10:15
16,13,BUS,52,10:15
16,13,CAR,598,10:15
16,13,HGV,139,10:15
16,14,ALL,868,10:30
16,14,BUS,56,10:30
16,14,CAR,664,10:30
16,14,HGV,148,10:30
16,15,ALL,861,10:45
16,15,BUS,56,10:45
16,15,CAR,630,10:45
16,15,HGV,175,10:45
16,16,ALL,819,11:00
16,16,BUS,41,11:00
16,16,CAR,602,11:00
16,16,HGV,176,11:00
16,17,ALL,780,11:15
16,17,BUS,49,11:15
16,17,CAR,568,11:15
16,17,HGV,163,11:15
16,18,ALL,812,11:30
16,18,BUS,47,11:30
16,18,CAR,598,11:30
16,18,HGV,167,11:30
16,19,ALL,785,11:45
16,19,BUS,46,11:45
16,19,CAR,587,11:45
16,19,HGV,152,11:45
16,20,ALL,872,12:00
16,20,BUS,40,12:00
16,20,CAR,652,12:00
16,20,HGV,180,12:00
16,21,ALL,860,12:15
16,21,BUS,54,12:15
16,21,CAR,634,12:15
16,21,HGV,172,12:15
16,22,ALL,841,12:30
16,22,BUS,55,12:30
16,22,CAR,627,12:30
16,22,HGV,159,12:30
16,23,ALL,877,12:45
16,23,BUS,38,12:45
16,23,CAR,654,12:45
16,23,HGV,185,12:45
16,24,ALL,810,13:00
16,24,BUS,30,13:00
16,24,CAR,636,13:00
16,24,HGV,144,13:00
16,25,ALL,942,13:15
16,25,BUS,51,13:15
16,25,CAR,744,13:15
